dataset,basin_id,model,NSE,RMSE,tail_RMSE_95,tail_RMSE_99,sigma_obs,mean_obs,sigma_rel_spread,rel_tail95_sigma,rel_tail99_sigma,rel_tail95_mean,rel_tail99_mean
CAMELS-AUS,118106A,chronos,0.3736364711002186,7.58860242606853,32.85264480078037,72.51432515484835,9.58845356112717,1.4221326698205783,1.852599929775778e-16,3.426271461955996,7.562671570818343,23.100970463553995,50.98984552826357
CAMELS-AUS,119003A,chronos,0.2731699904891519,6.039713405131175,26.17770126655104,58.265387204907775,7.084348315504567,0.8506602678482279,2.5074385960280573e-16,3.695145989541395,8.224523217949363,30.773391277305528,68.4943089587244
CAMELS-AUS,120102A,chronos,0.179247373547642,18.3493097673325,81.12261131212088,171.98394856227733,20.254129935794555,2.399592623473156,1.754068770202708e-16,4.005238021543209,8.491302717394685,33.80682642485561,71.67214421310764
CAMELS-AUS,120301B,chronos,0.3300165239207855,0.1563666116527917,0.676768414233774,1.471545335679314,0.19103457633116847,0.04296469452979167,4.3587254436358943e-16,3.542648808562071,7.703031377567551,15.751733409032004,34.25010585514454
CAMELS-AUS,120304A,chronos,0.5112136905880222,0.0432225090895495,0.1864049117428625,0.2942397540108434,0.061823054393442885,0.004673310888704223,2.693711194434878e-15,3.015135916070706,4.759385586779602,39.88711989896039,62.96173334456415
CAMELS-AUS,121001A,chronos,-0.0095694596278335,1.7048950735998332,7.380113510701918,16.340746442645116,1.696795695182086,0.4379857184951895,1.3086113169399768e-16,4.349441439330117,9.630355904982164,16.850123643433307,37.308856779138544
CAMELS-AUS,121002A,chronos,0.1826938110218887,5.771525528079232,25.57737835664905,52.66106715818185,6.384078626167788,0.7941030974802258,1.3912397884004098e-16,4.0064322284204925,8.248812435098884,32.20914064912832,66.31515142716489
CAMELS-AUS,121003A,chronos,0.3332987519827642,1.74814208532313,7.571204209395262,15.302190650501377,2.1409725258922663,0.19203401989721836,2.074240582162469e-16,3.536338798294437,7.147308274833688,39.426369418541405,79.68479053186259
CAMELS-AUS,122004A,chronos,0.2492320515096417,27.499676588938907,119.22169851061818,262.2974945273815,31.737646934366655,4.162302299185804,2.2388009332560164e-16,3.7564756693263446,8.264553924549347,28.64320992109088,63.01740615492778
CAMELS-AUS,124002A,chronos,0.3438248981318277,11.31560395682076,49.81732381745987,102.5274687422728,13.969081950860183,2.301680301362635,2.543269265151482e-16,3.5662561070731096,7.339599631739537,21.643893718848418,44.544617548134184
CAMELS-AUS,125005A,chronos,0.2681979091931602,3.4985373742304198,15.152328602306946,31.66466204276136,4.0896834572335745,0.3932039888115142,2.171753459620869e-16,3.7050125665609794,7.742570390565289,38.535541432593014,80.5298596753048
CAMELS-AUS,126003A,chronos,-0.2868038124382261,0.9808621304030148,4.181413291567129,3.288906399504631,0.8646728006969724,0.08100621230618629,1.2839805111601262e-16,4.835833032098022,3.803642715317976,51.61842743322295,40.60066883603029
CAMELS-AUS,129001A,chronos,0.4801572446911223,2.950937159743284,12.625415038349324,25.906888026151883,4.092832423924616,0.9007442711186359,2.1700825435908056e-16,3.084762269900808,6.3298188986955335,14.016647613722593,28.761646181749313
CAMELS-AUS,130004A,chronos,0.4760800281764962,0.0939000235774046,0.4052751868332253,0.8055568367320181,0.12972785112442303,0.01329381077380385,1.0697616346473016e-15,3.12404147082127,6.209590537034349,30.486005384689335,60.59638206370516
CAMELS-AUS,130302A,chronos,0.3669951160409052,0.327294818488866,1.4179592414667346,3.1222741373185428,0.41137282534944136,0.05974862586107532,2.69882441476798e-16,3.446895745391657,7.589889134427685,23.732081215787396,52.25683590746182
CAMELS-AUS,130324A,chronos,0.082225834011512,0.8938508815918103,3.875561710204453,8.657793620633964,0.9330333309816432,0.10960089981498569,3.569721427176966e-16,4.1537226822615,9.279190070868218,35.3606741983568,78.99381880302946
CAMELS-AUS,130403A,chronos,0.7798393271096544,0.8582742265091386,3.629063162081438,2.6773386234895287,1.829178967780554,0.13970120250663892,3.6417093488853725e-16,1.9839847417908947,1.4636832538797964,25.977322291903512,19.16475001968788
CAMELS-AUS,130410A,chronos,0.1455128505723775,0.0687187774900934,0.2978552272946603,0.4755776666726947,0.07434001713873689,0.003967466170378961,7.467196453245398e-16,4.006660729426368,6.397330603047197,75.07442143261174,119.86936907574662
CAMELS-AUS,130413A,chronos,0.6114073248978291,0.5601079647387507,2.4213419419818853,4.606631541465483,0.8985131621642732,0.048757959202199073,3.7068673160588943e-16,2.694831911142551,5.126949426505187,49.6604448094431,94.47958070520957
CAMELS-AUS,132001A,chronos,0.1477820901621986,0.5056104176139113,2.1884300720172667,4.738294526811915,0.547697407389126,0.04203751614122508,2.027073726562977e-16,3.995691859213858,8.651299901891756,52.05897666896478,112.71585387903532
CAMELS-AUS,135002A,chronos,0.0612556996257576,0.4588783883230913,1.9896410028058944,4.447045088619272,0.473613363244542,0.029818567322835436,2.3441547700838676e-16,4.2009815541851125,9.389610669247771,66.7249026844493,149.1367791239812
CAMELS-AUS,135004A,chronos,0.1685936326446215,0.5029989057829588,2.180746671161643,4.854571545328264,0.5516458650172996,0.04515499170443826,0.0,3.9531641755227414,8.800159401495785,48.294697636879384,107.50907844483362
CAMELS-AUS,136006A,chronos,0.101395388090875,0.8953206240441087,3.881910391875,8.616751242764192,0.9444832648856724,0.0763793315033139,2.3509638887239505e-16,4.110089120896067,9.123243961138083,50.82409488889771,112.81522203935934
CAMELS-AUS,136202D,chronos,0.5027104679152241,0.2531483122779072,1.096110269411601,2.394562632967335,0.35898010280056036,0.029471083385409897,1.546357327277783e-16,3.0534011797878673,6.670460602931214,37.19273754130962,81.2512591292385
CAMELS-AUS,136203A,chronos,0.1159564038662503,1.5376130671747028,6.666928112721451,14.895342585210836,1.6353481344520913,0.12902327647397013,1.3577818707050127e-16,4.076763823108005,9.108361865836834,51.67228964353943,115.4469409883255
CAMELS-AUS,136208A,chronos,0.6192239253573784,0.0918341568884544,0.3980622796705031,0.6680480958089493,0.14882278139212268,0.011543099252291826,5.59502557793844e-16,2.6747402242246556,4.488883284937112,34.484870221614855,57.87423994264899
CAMELS-AUS,136304A,chronos,0.1147813379151395,1.0944697919994864,4.745289753672796,10.606565186462229,1.1632645644286694,0.12556542646747393,1.9088057155260051e-16,4.079286775148538,9.117930272097286,37.79137209319319,84.47042697067349
CAMELS-AUS,137101A,chronos,0.5701381594470365,0.2884760803745408,1.2460215644828596,2.4774085949458287,0.4399925890395584,0.041170391933478934,3.784914969983755e-16,2.831914890209284,5.630568915612105,30.264991562288724,60.17452053768888
CAMELS-AUS,137201A,chronos,0.227703486927435,1.0025844313540029,4.335544163014518,9.49003562471151,1.1408509789053387,0.10114513324488272,1.946306827365709e-16,3.8002721154471275,8.318383207083999,42.864585016836365,93.82592439455452
CAMELS-AUS,138004B,chronos,0.0709943423594567,15.119116452107288,65.55447414898917,146.46510626310334,15.6861813880434,2.2136721210185195,2.2648684156543756e-16,4.179122536410121,9.337205954710212,29.61345247408514,66.16386630722627
CAMELS-AUS,138009A,chronos,0.2072675607371868,4.325805307748726,18.7511905981414,41.82347633889248,4.858516187660598,0.49906137484842356,0.0,3.8594480030270724,8.608281772347189,37.572914962286085,83.80427427707711
CAMELS-AUS,138010A,chronos,0.265274450899897,0.4030456905826254,1.744947229297711,2.3278140538826104,0.4702098374358519,0.0553642322522064,4.722244990361853e-16,3.710996857941673,4.950585607856793,31.517591020657036,42.045449908498306
CAMELS-AUS,138110A,chronos,0.5612455003938515,1.203199162469684,5.070913395785102,10.090283814840486,1.816463724529164,0.15993768981916456,3.6672013086733067e-16,2.791640332426405,5.554905214226579,31.70555609199176,63.08884307538257
CAMELS-AUS,138113A,chronos,0.0747631608479704,3.7772340499765344,16.370595425964282,34.56487596468436,3.92687826228055,0.5322905336113595,1.1308963002895743e-16,4.168857380482428,8.802125672368227,30.75500012163831,64.93610872651958
CAMELS-AUS,138903A,chronos,0.7492058008007537,0.6307498988145706,2.697876226675831,5.1932407809745245,1.2595007949310377,0.18201118515889164,1.7629572432083226e-16,2.1420202651190463,4.1232532777074375,14.82258480060248,28.532536483628427
CAMELS-AUS,140002A,chronos,-0.3136131348345514,2.74471958243,11.876954526327973,21.004688082706988,2.394772374995574,0.9840083170836362,3.7088218862628514e-16,4.959533795503184,8.771058285965825,12.069973718848644,21.346047302689296
CAMELS-AUS,141008A,chronos,0.6858283645286849,1.248516557354634,5.122603225332164,8.035202994036107,2.2274646462903553,0.76640391018358,3.98739625869846e-16,2.2997461413645355,3.607331325064137,6.6839471423170655,10.484292795572246
CAMELS-AUS,143007A,chronos,0.0216604627040689,0.3789621769469727,1.642839119394457,3.6073964989839378,0.38313432670276093,0.026907469151866883,2.89773833156557e-16,4.287893318076368,9.415487591594967,61.05513343236423,134.06673361302174
CAMELS-AUS,143009A,chronos,0.1081619617907551,0.5078988842089549,2.202148324814724,4.911020926954757,0.5378166743709019,0.03236117607866374,2.0643149934386345e-16,4.094607753451739,9.131403247583028,68.04908200683833,151.7565651822115
CAMELS-AUS,143107A,chronos,0.1605184353993998,2.9115155653087994,12.6239796647314,28.192141773472915,3.177704687439373,0.23926325187208847,1.3975156709980947e-16,3.9726723866540077,8.871857062397586,52.761882846431654,117.82896685089192
CAMELS-AUS,143110A,chronos,0.2526723445065225,1.8289337296538808,7.920408319213361,17.07700114981384,2.1156432775706593,0.18356977422457224,6.297222427213711e-16,3.743735252149015,8.071777189878123,43.146582015859735,93.02730377018652
CAMELS-AUS,143209B,chronos,0.0482810118638911,1.615453709775447,6.971563170439218,15.197554455107124,1.6559230478810498,0.14143036208613705,4.022734121778734e-16,4.210076778241695,9.177693658261596,49.2932568905766,107.4560952184452
CAMELS-AUS,143303A,chronos,0.4171686871133433,5.22293544145643,22.396077496901587,47.300969743670926,6.841372215520861,1.3009481162780867,1.2982460122329488e-16,3.273623593537584,6.913959400770553,17.215196529877804,36.358844101327726
CAMELS-AUS,145010A,chronos,0.9345115229358296,0.4321254220457389,1.6163091981127444,1.4547066995007676,1.688602279496409,0.27321234027282787,1.3149609450441555e-16,0.9571876206366223,0.8614856897709531,5.915945072242014,5.324454591063156
CAMELS-AUS,145011A,chronos,0.5708978744936263,1.4470622275320904,6.2707987079393,12.637330728394112,2.209056757883946,0.2356652642665917,2.010311452003865e-16,2.838677044199667,5.720690825752889,26.608922309592398,53.62407042769943
CAMELS-AUS,145018A,chronos,0.6843438856087853,1.0764325551639742,4.632412480054251,8.684177105103059,1.9159303664120049,0.31642795442469207,2.3178776099348326e-16,2.4178396883647957,4.5326162460518145,14.639706812492564,27.444405538986096
CAMELS-AUS,145101D,chronos,0.6818301378743177,1.6737608929085006,7.200861455691872,15.330519038499698,2.967316671076352,0.36696427326165953,1.4966020114360612e-16,2.4267249686835286,5.166458702548511,19.622786141247552,41.77659831088912
CAMELS-AUS,145102B,chronos,0.3829407705371195,1.610012972781612,6.938269216298693,15.338887223320128,2.049585071444231,0.2104828268010348,2.166727383202187e-16,3.385206748900485,7.483898783723893,32.96358815466356,72.87476824805128
CAMELS-AUS,145107A,chronos,0.7987598077387268,1.3461202592290875,5.791707038386048,9.138897488227466,3.000727087664689,0.45957846696165733,1.479938684446223e-16,1.930101228530394,3.0455610327894886,12.602215845045784,19.88539095107327
CAMELS-AUS,146010A,chronos,0.631228122255578,2.0065779385787623,8.643912124255673,6.76814009853109,3.3042822369818787,0.4218260384378224,1.3439808648297922e-16,2.615972699762777,2.0482935818197805,20.49165138374879,16.0448608710738
CAMELS-AUS,146012A,chronos,0.1623423521321138,10.231935423608324,44.271750127250655,93.99259677483523,11.179554862396175,1.9414787054750366,0.0,3.960063765701817,8.407543764644068,22.803108786309526,48.41289091133108
CAMELS-AUS,146014A,chronos,0.3755975207165805,3.8093998560312015,16.471313040676137,23.616652534492392,4.820857025952169,0.6343660089487406,3.6847324652806973e-16,3.4166773567450663,4.898849396975813,25.964999398331706,37.228748390269935
CAMELS-AUS,146095A,chronos,0.1057646569625048,8.755580961311724,37.91012866442276,78.52841537359794,9.25889273819364,1.3652927237987604,0.0,4.094455971829177,8.481404590601015,27.767033401410394,57.517639993789906
CAMELS-AUS,201001,chronos,0.2517623335653564,5.476770000512345,23.266695129320272,42.2815134932463,6.331472420758559,1.0651669911400388,0.0,3.674768455602424,6.677990628944515,21.84323709132043,39.694727535625915
CAMELS-AUS,203005,chronos,0.5368784166372262,1.6977428266756371,7.130441643605656,13.315703618633592,2.4947348473897675,0.4795648779178528,1.780105850987377e-16,2.858196193100927,5.337522595864553,14.868565176341098,27.766219403820706
CAMELS-AUS,203010,chronos,0.4830997433731869,2.66854797500771,11.088985289557924,9.503217387662502,3.711689523219636,0.4333792027860658,1.1964610915647e-16,2.987584284781177,2.5603481455580135,25.58725757551387,21.92818050928413
CAMELS-AUS,203030,chronos,0.4568440991521441,0.7694368402782145,3.283279266290241,6.005250636438578,1.0440245839595124,0.23099620828552211,0.0,3.144829457787526,5.752020334294603,14.21356346348315,25.99718272871305
CAMELS-AUS,204002,chronos,0.4596854680142364,1.9143727990794348,8.272942048018503,18.03925865140975,2.6043730386572377,0.4869339031200265,1.7051674366857447e-16,3.1765580142404892,6.9265264167803045,16.989866581500426,37.04662693606523
CAMELS-AUS,204007,chronos,0.5525731655467025,1.754716727579896,7.526803358495347,15.945963646228089,2.623288180577817,0.729349353082092,0.0,2.8692247440528855,6.078616815448679,10.319887618585666,21.86327248916239
CAMELS-AUS,204014,chronos,0.3671261241178825,1.1214303760523487,4.847620876044526,10.474399797778574,1.409657905030742,0.3283890630665949,1.57516659987225e-16,3.4388633289995334,7.430455119925105,14.761821940036608,31.89631134473697
CAMELS-AUS,204017,chronos,0.8112430088180048,1.996910725660276,7.527808599365009,7.840963692083985,4.596286869688569,2.3121937022135817,3.864764949974959e-16,1.6378021678779746,1.7059343584042364,3.255699811031511,3.3911361684695485
CAMELS-AUS,204025,chronos,0.5181143373044856,3.769215043873704,15.702513095046204,23.67399575931537,5.429738488586926,1.5744754403278636,1.6357664767226592e-16,2.891946477358385,4.360061872054627,9.973171186319911,15.036116253668318
CAMELS-AUS,204030,chronos,0.3318613491709898,0.821195615537305,3.5473557688075736,7.484891251255743,1.0046466121637292,0.27019020145698963,2.2101762175538423e-16,3.530948819075353,7.45027272339611,13.12910590272557,27.7023045650574
CAMELS-AUS,204034,chronos,0.7293654974471953,0.9735339582379078,4.208340233549535,3.25326678185995,1.871369398613937,0.4556064756108137,2.373070812096132e-16,2.2488025275322534,1.7384417978991962,9.23678757618091,7.140519189281546
CAMELS-AUS,204036,chronos,0.7119082000710153,2.161661103886797,8.34126362328451,12.367514542610431,4.027375832453565,1.0679425234075064,2.205352707693604e-16,2.0711411028661884,3.0708617862157337,7.8105922748256775,11.580693035004492
CAMELS-AUS,204037,chronos,0.593030471098059,1.3443481479683517,5.404787301620191,10.11182450819214,2.1073215408351524,0.48598801662088237,2.1073633104612296e-16,2.5647663144363912,4.798425068148226,11.12123574404191,20.806736302883657
CAMELS-AUS,204039,chronos,0.0526406301976195,3.2025696003337405,13.774154088186656,30.73884370553166,3.2903431997974035,0.4961193939617663,2.699348869609751e-16,4.18623628350829,9.342139053283057,27.763788829525517,61.95856094249072
CAMELS-AUS,204041,chronos,0.6589493830545141,3.585734899948086,15.515502636129623,30.943858192784944,6.140005476012706,1.4545379591331826,1.4465433673797057e-16,2.5269525730464535,5.039711823332079,10.666963030222966,21.274012134565144
CAMELS-AUS,204046,chronos,0.7045774717234331,0.8733358713705454,3.765946529464903,7.490501473041922,1.606791380871715,0.37699301477049263,2.763826188868002e-16,2.3437681918742963,4.661775985491149,9.98943317758169,19.869072315841237
CAMELS-AUS,204051,chronos,0.1588144002336579,2.7842710181628862,11.93769567399368,26.47609348988851,3.0357471228706934,0.6146213993201022,1.4628662792904784e-16,3.9323748622069146,8.721442339654406,19.422844188632595,43.077077236777825
CAMELS-AUS,204056,chronos,0.7024697984283295,1.5695777032848035,6.416710194916514,7.011301282514412,2.8775129873265306,0.8060309935213923,0.0,2.2299500378200614,2.4365837142679743,7.96087277845627,8.698550476183804
CAMELS-AUS,204906,chronos,0.3064398778220866,7.009487922436817,30.309961916022683,61.93943842043116,8.416746257706855,1.9883628069101202,0.0,3.601149540212068,7.359071608427765,15.24367776880911,31.15097416083935
CAMELS-AUS,206009,chronos,0.7826900790215034,0.3842562480642683,1.585662605373355,3.2225084301024136,0.8242921443962408,0.3081907170338496,1.3468805109605262e-16,1.9236657975611133,3.909425137689217,5.145069327961609,10.456215103157941
CAMELS-AUS,206014,chronos,0.2179804392145362,0.8713302822252309,3.747507069104904,7.757976341664427,0.9853125163512765,0.22793689138585443,2.2535449539125675e-16,3.803368988940023,7.873620006770126,16.44098524955786,34.03563282141822
CAMELS-AUS,206018,chronos,0.3037344239556443,0.7673254700938199,3.316843225159137,7.075763929559705,0.9195855794147936,0.17602179193684128,3.621923993191632e-16,3.6068891241964796,7.694513798337925,18.843366998270646,40.19822688828536
CAMELS-AUS,206025,chronos,0.3841551246147402,0.6136960636739486,2.6581156101867416,4.684470611150262,0.7820196606330307,0.12616128364174656,1.419686844863275e-16,3.3990393643492864,5.990221022522974,21.069186468765253,37.13080967416678
CAMELS-AUS,207004,chronos,0.6063891244368469,0.9586183730798497,4.030974928323741,7.818688352598918,1.5279607690767363,0.3014960904978624,0.0,2.6381403305003963,5.117074018414312,13.369907787750636,25.932967620534875
CAMELS-AUS,207013,chronos,0.5024911159801388,1.3741285312341405,5.835027055282659,11.102406786897571,1.948170383635672,0.3142624943457472,3.4192790341672076e-16,2.9951317935515176,5.698889008967624,18.567366963182835,35.328449899856196
CAMELS-AUS,207014,chronos,0.4420715427644125,3.34252842644314,12.696127974253626,20.42861276668991,4.474925946552014,0.8496940432689188,1.984789089938969e-16,2.837170519891206,4.565128677141665,14.941999505386011,24.042316088385803
CAMELS-AUS,207015,chronos,0.7950122537550066,0.7237111118191961,3.001453114788736,4.929823105105446,1.5984582244766519,0.3802158291788442,1.3891173477350682e-16,1.8777175836243303,3.0841113202814605,7.894077217329439,12.96585446153684
CAMELS-AUS,208003,chronos,0.7765243939129479,0.8742424052934609,3.695096642896563,6.918377310237195,1.8493401832457073,0.40741511293139,1.2006693356726245e-16,1.9980621609656684,3.7409976665812836,9.069611130303919,16.981150405685298
CAMELS-AUS,208004,chronos,0.9649698701594852,0.2322252452859137,0.9102050665284002,0.4690310691729134,1.2407622073796856,0.288888399464468,0.0,0.733585421215097,0.37801850055011,3.150715183495457,1.6235718361913738
CAMELS-AUS,208005,chronos,0.6764265321150065,0.6058399262121019,2.540526300927417,2.7312831467441936,1.0650535374904502,0.2811759237073556,2.0848210640023555e-16,2.3853507936451472,2.564456199244053,9.035362158431335,9.713787406587766
CAMELS-AUS,208007,chronos,0.6957536041328967,0.7261817896593366,2.965079129012514,4.701973053142938,1.316535677758846,0.40975018996097884,1.686582511026366e-16,2.2521828911313686,3.5714740835183147,7.236309345689096,11.475218726782565
CAMELS-AUS,208009,chronos,0.7025560497131467,0.8577331324861716,3.5496630305388743,5.20861699519604,1.5727135052786259,0.48735611137643775,1.4118566679803091e-16,2.257030933240449,3.311866387434162,7.283509835371873,10.687497034735783
CAMELS-AUS,208011,chronos,0.5936186150979581,0.6552315096665596,2.7464979694777147,5.483362055263997,1.0278455765588526,0.2894401800396898,0.0,2.6720920263847194,5.334811162608559,9.489000349229668,18.94471615693469
CAMELS-AUS,208015,chronos,0.3051118985937509,2.0556897722583334,8.687101483101486,10.921903829434823,2.4660401178602567,0.33471321872221504,0.0,3.522692684593933,4.428923824204281,25.953864374597885,32.63063189177217
CAMELS-AUS,208024,chronos,0.7968264054176776,0.6855721039643441,2.7518752436995686,2.8985569738128074,1.5209659992130717,0.4965994973660289,1.459891970234143e-16,1.8092943860174084,1.9057342342382957,5.541437835309049,5.836810124027102
CAMELS-AUS,208026,chronos,0.8792885715607981,0.3371627569181074,1.300663391677623,2.341103682223988,0.9704326542154874,0.2975413594022818,3.432148598264177e-16,1.340292276880459,2.4124329205683748,4.3713700652926715,7.868162217605416
CAMELS-AUS,209002,chronos,0.1240916770140905,1.1021805392333843,4.729769148720908,10.100176890874442,1.1776694578963927,0.14788232723473851,3.770915572891864e-16,4.016211099818653,8.576410658484633,31.983329158819558,68.29874184250629
CAMELS-AUS,209003,chronos,0.5290491097783803,0.7830638580599597,3.250168600798941,6.304011268724628,1.1410623312909278,0.21078997591334436,1.9459463241926817e-16,2.8483707784147954,5.524686159425364,15.41899033251507,29.90659893294074
CAMELS-AUS,210006,chronos,0.1263066457234317,0.2692355755098559,1.1673358030878274,2.5033381762810163,0.28804008394349306,0.053349011396594946,0.0,4.052685262086065,8.690936837708026,21.881114054951986,46.92379691296012
CAMELS-AUS,210011,chronos,0.1474564582596532,1.6822616300855804,6.962837302028221,10.93536652012462,1.821944968272815,0.3738860900423124,2.4374457932780187e-16,3.8216507212228907,6.002028991298917,18.622884048027146,29.247855995089505
CAMELS-AUS,210014,chronos,0.4935285451014541,0.4513613164226278,1.867355510286364,3.18745997558119,0.6342300991691627,0.148913328189194,1.7505051022957463e-16,2.9442871171402736,5.025715398491402,12.539881641177837,21.404799787508143
CAMELS-AUS,210016,chronos,0.6720704348717874,0.2092945630503899,0.8974363797566495,1.887124844708678,0.3654834030801162,0.07393511844235051,3.037683832613841e-16,2.455477792407241,5.163366732401276,12.138161115632867,25.524066025269537
CAMELS-AUS,210017,chronos,0.8299068095941791,0.5008479033351978,1.984155719568124,2.844287868650702,1.2144017837475238,0.59368542785044,1.828427855563779e-16,1.6338544179713042,2.342130838999191,3.3420994123978542,4.790900593516385
CAMELS-AUS,210022,chronos,0.3254720670869478,1.85870023459822,7.265267240119553,14.47047740898918,2.263129388253016,0.5972127091343289,1.962279364826196e-16,3.210274798175747,6.394012416656131,12.165292414239971,24.230022549192583
CAMELS-AUS,210031,chronos,0.639929422386408,0.2102440616476069,0.9078721679671437,1.8147985337020645,0.3503724260268175,0.06771311044079324,4.7530410878003e-16,2.5911632894811625,5.179627159253565,13.407627593196532,26.801287400449308
CAMELS-AUS,210040,chronos,0.3435251668236733,1.4803511139110097,6.411480267202213,14.286050775396856,1.8270721346368364,0.188873344226931,1.2153028920730964e-16,3.5091555202754,7.819095100060987,33.94592441535228,75.63825818762541
CAMELS-AUS,210052,chronos,0.7596010494069061,0.3103088887935059,1.3400956783257878,2.813547036998417,0.6328895609451805,0.08048581071144616,3.508425776424907e-16,2.117424209564209,4.445557662219239,16.650086101887375,34.95705655603582
CAMELS-AUS,211008,chronos,0.3030731753177005,3.1063707013800497,13.124502392815517,23.297388278581376,3.7210001795432532,0.6401003899568493,1.1934673163723787e-16,3.527143713931916,6.261055402969933,20.503818773958677,36.39646006175986
CAMELS-AUS,211009,chronos,0.8762246754310364,0.6701807236789538,2.788864952767617,2.627017968973259,1.904911901559683,0.22272514399481091,2.3312847669567085e-16,1.4640388096080352,1.3790758338075046,12.521554157498231,11.794887285085618
CAMELS-AUS,211013,chronos,-0.3690638964575679,1.5322235602180765,6.518308322364981,8.862823351674589,1.30951439570586,0.17603985264549188,5.086876608302054e-16,4.977653047373684,6.768022849338218,37.02745841017895,50.34555084252709
CAMELS-AUS,211014,chronos,0.7518837372977316,0.6464239753882497,2.7284900405761525,4.535504477641954,1.297746422335436,0.16253048074680843,3.422002959953268e-16,2.102483192106157,3.49490809574325,16.787559035321017,27.9055624323625
CAMELS-AUS,212040,chronos,0.645340169750839,0.3456756224300853,1.4085538734254424,2.474922959833627,0.580447242802346,0.14623045716204858,1.9127027277536916e-16,2.4266699357982535,4.263820684003814,9.632424740794741,16.92481175170632
CAMELS-AUS,212209,chronos,0.6120092695260768,3.279317382018935,13.985438441378596,30.16424950603241,5.264689663725103,1.5833997961680857,1.6870480055450836e-16,2.656460178031274,5.729539903153434,8.832537730031369,19.05030528552015
CAMELS-AUS,212260,chronos,0.3642626141440057,3.5109758920702454,15.325419573720184,28.63903931045063,4.403408450501988,0.5701991499882324,2.0170248335669905e-16,3.480353854517649,6.503834389286731,26.877310452034987,50.22638022354413
CAMELS-AUS,215002,chronos,0.7334494116753937,0.5825302579579569,2.438625236584314,3.88001097887406,1.1283105938897409,0.36908320282653667,3.935877339581722e-16,2.1613066914291665,3.4387791800288783,6.607250663017655,10.512564508923491
CAMELS-AUS,215004,chronos,0.2867937649966549,4.415125881249944,18.84701143114615,39.79554346537534,5.227999348753699,0.9155062298581583,1.6988877780022252e-16,3.605014112260569,7.6120023761789835,20.586437116944758,43.4683480761687
CAMELS-AUS,215207,chronos,0.1296095646783021,3.833169939271802,17.056999118780514,34.4813988338821,4.108667707263521,0.8346616032687858,4.323437586008507e-16,4.151467174779368,8.392355208702824,20.43582579093153,41.311830685444946
CAMELS-AUS,216002,chronos,0.0706076999432245,1.892622687856748,8.161714769964,12.003527805969592,1.9631998259062169,0.30621561119896024,2.2620683029302437e-16,4.1573530428551955,6.114266947038231,26.65349012745472,39.19959455682496
CAMELS-AUS,216004,chronos,0.4805933322413823,1.0736366956802514,4.523524719940173,7.598926769499291,1.489716357715572,0.32295324503384426,1.4905159883290061e-16,3.0365006710920732,5.100921883647689,14.006748003000018,23.529495016230452
CAMELS-AUS,216009,chronos,0.5875372349694497,1.297440130821897,5.535199702861797,9.336784836201874,2.020202724381105,0.3996444828079562,4.396481645039961e-16,2.739922897865372,4.621706882937812,13.850309314845871,23.362726718007863
CAMELS-AUS,218001,chronos,0.5212287289237776,1.7076187709511823,7.3271681410195715,13.522257018837276,2.467896141106113,0.6396252923925662,1.799464744294391e-16,2.968993718566912,5.479265028056079,11.455407139407749,21.14090418197233
CAMELS-AUS,218005,chronos,0.1225039282360039,2.854802473871761,12.198958154192075,21.82117392164913,3.047568485542581,0.6738853661302541,2.914383791253821e-16,4.002849554345685,7.160191485496394,18.102423301226814,32.38113634512632
CAMELS-AUS,218007,chronos,0.7807865205641743,1.062440653404676,4.529488292689799,7.219928968712175,2.269191000775085,0.541314015902949,1.957037594888996e-16,1.996080669781727,3.1817193732242335,8.36757992518317,13.337783165781946
CAMELS-AUS,218008,chronos,0.7650953286163413,0.9178049664310136,3.725141617601692,7.826414320233373,1.8936712109110059,0.5516547089728415,2.3451230989376476e-16,1.9671533242613979,4.132931986893463,6.7526689376725395,14.187161267608566
CAMELS-AUS,219001,chronos,0.4784654664743538,1.3705322387269523,5.847020110261538,8.96732230601828,1.8977881061861663,0.5501796163048223,4.680071588629706e-16,3.0809657259428342,4.725144117400543,10.627474986318008,16.298899559830318
CAMELS-AUS,219003,chronos,0.8340193617777251,0.7956272721789829,3.352698797355717,0.3827129763149269,1.952904230341792,0.5984160557352183,1.136996896597278e-16,1.7167758383978393,0.19597119529407006,5.602621729854102,0.639543295416302
CAMELS-AUS,219006,chronos,0.9133730981582664,0.3665158095876404,1.5636225932990588,2.184693874731744,1.2452780166006858,0.2991795280169021,1.7830926264253865e-16,1.2556413687984136,1.7543824315596939,5.226368941964244,7.302283980501233
CAMELS-AUS,219017,chronos,0.7206512477172468,1.5904919006509255,6.800892883442577,12.80777768011924,3.009248785412285,0.5067781825888944,2.951495482878261e-16,2.259996885737985,4.256137858128104,13.419861227450586,25.27294607413889
CAMELS-AUS,219022,chronos,0.9124034473335648,0.5405606143282803,2.2825631113314784,4.779476158579314,1.8264209999996361,0.43128986075756354,0.0,1.249746422830187,2.6168534848100555,5.292410786847947,11.081818965519226
CAMELS-AUS,220003,chronos,0.5441420913788322,2.6077796452078874,11.276269661576706,19.584606206185462,3.8623901805139687,0.41540908294755563,1.1497782178779453e-16,2.919505574156201,5.0705923769667764,27.144976180023264,47.145349030940594
